time,temperature,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,generation_solar
2015-01-01 00:00:00,270.475,1001,77,1,62,0.0,0,49.0
2015-01-01 01:00:00,270.475,1001,77,1,62,0.0,0,50.0
2015-01-01 02:00:00,269.686,1002,78,0,23,0.0,0,50.0
2015-01-01 03:00:00,269.686,1002,78,0,23,0.0,0,50.0
2015-01-01 04:00:00,269.686,1002,78,0,23,0.0,0,42.0
2015-01-01 05:00:00,270.29200000000003,1004,71,2,321,0.0,0,34.0
2015-01-01 06:00:00,270.29200000000003,1004,71,2,321,0.0,0,34.0
2015-01-01 07:00:00,270.29200000000003,1004,71,2,321,0.0,0,35.0
2015-01-01 08:00:00,274.601,1005,71,1,307,0.0,0,54.0
2015-01-01 10:00:00,274.601,1005,71,1,307,0.0,0,2019.0
2015-01-01 11:00:00,284.824,1006,55,1,255,0.0,0,3197.0
2015-01-01 12:00:00,284.824,1006,55,1,255,0.0,0,3885.0
2015-01-01 13:00:00,284.824,1006,55,1,255,0.0,0,4007.0
2015-01-01 14:00:00,285.05065625,1015,52,1,248,0.0,0,3973.0
2015-01-01 15:00:00,285.27734375,1025,50,1,242,0.0,0,3818.0
2015-01-01 16:00:00,281.024,1021,67,1,230,0.0,0,3088.0
2015-01-01 17:00:00,282.744,1035,58,1,226,0.0,0,1467.0
2015-01-01 18:00:00,279.98400000000004,1035,68,1,216,0.0,0,404.0
2015-01-01 19:00:00,277.8761875,1017,69,1,235,0.0,0,139.0
2015-01-01 20:00:00,275.0075,1021,81,1,220,0.0,0,100.0
2015-01-01 21:00:00,272.791,1006,84,1,235,0.0,0,75.0
2015-01-01 22:00:00,272.791,1006,84,1,235,0.0,0,74.0
2015-01-01 23:00:00,271.22900000000004,1006,82,1,265,0.0,0,56.0
2015-01-02 02:00:00,270.664,1005,82,1,275,0.0,0,54.0
2015-01-02 03:00:00,270.664,1005,82,1,275,0.0,0,53.0
2015-01-02 04:00:00,270.664,1005,82,1,275,0.0,0,53.0
2015-01-02 05:00:00,270.277,1006,78,1,284,0.0,0,63.0
2015-01-02 06:00:00,270.277,1006,78,1,284,0.0,0,55.0
2015-01-02 07:00:00,270.277,1006,78,1,284,0.0,0,54.0
2015-01-02 08:00:00,274.43,1007,70,2,289,0.0,0,116.0
2015-01-02 09:00:00,274.43,1007,70,2,289,0.0,0,1039.0
2015-01-02 10:00:00,274.43,1007,70,2,289,0.0,0,2373.0
2015-01-02 11:00:00,285.595,1007,52,1,265,0.0,0,3699.0
2015-01-02 12:00:00,286.3040000000001,1022,44,1,289,0.0,0,4154.0
2015-01-02 13:00:00,285.595,1007,52,1,265,0.0,0,4074.0
2015-01-02 14:00:00,287.2833125,1036,37,1,275,0.0,0,3851.0
2015-01-02 15:00:00,287.5536875,1036,37,1,236,0.0,0,3619.0
2015-01-02 17:00:00,284.49165625,1036,48,1,196,0.0,0,2053.0
2015-01-02 18:00:00,281.15934375,1036,59,1,194,0.0,0,769.0
2015-01-02 19:00:00,277.545,1006,81,1,226,0.0,0,266.0
2015-01-02 20:00:00,275.707,1022,75,1,227,0.0,0,165.0
2015-01-02 21:00:00,273.587,1007,79,1,262,0.0,0,137.0
2015-01-02 22:00:00,273.587,1007,79,1,262,0.0,0,137.0
2015-01-02 23:00:00,272.33299999999997,1007,78,1,271,0.0,0,137.0
2015-01-03 00:00:00,272.33299999999997,1007,78,1,271,0.0,0,62.0
2015-01-03 01:00:00,272.33299999999997,1007,78,1,271,0.0,0,62.0
2015-01-03 02:00:00,271.967,1006,80,1,266,0.0,8,61.0
2015-01-03 03:00:00,271.967,1006,80,1,266,0.0,8,61.0
2015-01-03 04:00:00,271.967,1006,80,1,266,0.0,8,61.0
2015-01-03 06:00:00,271.969,1005,80,2,265,0.0,12,61.0
2015-01-03 08:00:00,275.827,1006,78,2,261,0.0,0,233.0
2015-01-03 09:00:00,275.827,1006,78,2,261,0.0,0,820.0
2015-01-03 10:00:00,275.827,1006,78,2,261,0.0,0,1665.0
2015-01-03 11:00:00,287.968,1005,51,2,272,0.0,0,2488.0
2015-01-03 13:00:00,287.968,1005,51,2,272,0.0,0,3695.0
2015-01-03 14:00:00,287.968,1005,51,2,272,0.0,0,3780.0
2015-01-03 15:00:00,290.323,1003,51,2,260,0.0,0,3370.0
2015-01-03 16:00:00,288.18425,1010,55,2,261,0.0,0,2692.0
2015-01-03 17:00:00,287.5973125,1032,53,2,265,0.0,0,1931.0
2015-01-03 18:00:00,284.6826875,1032,60,2,264,0.0,0,1015.0
2015-01-03 20:00:00,277.502,1003,79,2,272,0.0,0,355.0
2015-01-03 21:00:00,277.502,1003,79,2,272,0.0,0,291.0
2015-01-03 22:00:00,277.502,1003,79,2,272,0.0,0,207.0
2015-01-03 23:00:00,276.168,1003,78,2,278,0.0,0,117.0
2015-01-04 00:00:00,276.168,1003,78,2,278,0.0,0,692.0
2015-01-04 01:00:00,276.168,1003,78,2,278,0.0,0,684.0
2015-01-04 02:00:00,275.243,1002,77,2,274,0.0,0,648.0
2015-01-04 03:00:00,275.243,1002,77,2,274,0.0,0,640.0
2015-01-04 04:00:00,275.243,1002,77,2,274,0.0,0,563.0
2015-01-04 06:00:00,274.779,1002,75,2,282,0.0,0,179.0
2015-01-04 07:00:00,274.779,1002,75,2,282,0.0,0,129.0
2015-01-04 08:00:00,277.76099999999997,1003,74,1,285,0.0,0,357.0
2015-01-04 09:00:00,277.76099999999997,1003,74,1,285,0.0,0,1634.0
2015-01-04 11:00:00,277.76099999999997,1003,74,1,285,0.0,0,4937.0
2015-01-04 12:00:00,288.936,1002,57,1,284,0.0,0,5302.0
2015-01-04 13:00:00,288.936,1002,57,1,284,0.0,0,5590.0
2015-01-04 15:00:00,289.6740000000001,1001,53,1,130,0.0,0,5593.0
2015-01-04 16:00:00,289.742,1001,57,1,173,0.0,0,5316.0
2015-01-04 17:00:00,285.2135,1001,74,1,132,0.0,0,4907.0
2015-01-04 18:00:00,280.685,1002,92,2,92,0.0,0,4200.0
2015-01-04 19:00:00,278.057,1002,89,1,95,0.0,0,2911.0
2015-01-04 20:00:00,275.42900000000003,1003,87,1,99,0.0,0,1392.0
2015-01-04 21:00:00,275.42900000000003,1018,91,1,99,0.0,0,748.0
2015-01-04 22:00:00,275.42900000000003,1003,87,1,99,0.0,0,696.0
2015-01-04 23:00:00,274.5185,1018,91,1,224,0.0,0,672.0
2015-01-05 00:00:00,273.608,1003,86,1,349,0.0,0,691.0
2015-01-05 02:00:00,273.553,1003,84,2,317,0.0,0,662.0
2015-01-05 04:00:00,273.553,1003,84,2,317,0.0,0,570.0
2015-01-05 05:00:00,273.61400000000003,1002,84,1,326,0.0,0,428.0
2015-01-05 06:00:00,273.61400000000003,1002,84,1,326,0.0,0,243.0
2015-01-05 07:00:00,273.61400000000003,1002,84,1,326,0.0,0,155.0
2015-01-05 08:00:00,277.061,1002,83,1,324,0.0,0,500.0
2015-01-05 09:00:00,277.061,1002,83,1,324,0.0,0,1333.0
2015-01-05 11:00:00,286.983,1001,68,1,201,0.0,0,3339.0
2015-01-05 18:00:00,282.57734375,1028,86,1,133,0.0,0,2944.0
2015-01-05 19:00:00,278.664,1005,84,1,118,0.0,0,1971.0
2015-01-05 20:00:00,275.77,998,91,0,108,0.0,0,958.0
2015-01-05 21:00:00,275.77,998,91,0,108,0.0,0,605.0
2015-01-05 22:00:00,275.77,998,91,0,108,0.0,0,518.0
2015-01-06 00:00:00,274.01099999999997,996,86,1,285,0.0,0,626.0
2015-01-06 01:00:00,274.01099999999997,996,86,1,285,0.0,0,624.0
2015-01-06 02:00:00,273.142,995,86,1,265,0.0,0,616.0
2015-01-06 03:00:00,273.142,995,86,1,265,0.0,0,582.0
2015-01-06 05:00:00,272.325,995,86,1,276,0.0,8,499.0
2015-01-06 06:00:00,272.325,995,86,1,276,0.0,8,415.0
2015-01-06 07:00:00,272.325,995,86,1,276,0.0,8,412.0
2015-01-06 08:00:00,275.545,995,90,1,284,0.0,8,1168.0
2015-01-06 09:00:00,275.545,995,90,1,284,0.0,8,3018.0
2015-01-06 10:00:00,275.545,995,90,1,284,0.0,8,4129.0
2015-01-06 11:00:00,285.676,995,68,1,276,0.0,0,4642.0
2015-01-06 14:00:00,287.124,994,64,0,136,0.0,0,4887.0
2015-01-06 15:00:00,287.124,994,64,0,136,0.0,0,4641.0
2015-01-06 16:00:00,283.237,995,79,0,110,0.0,4,4279.0
2015-01-06 17:00:00,279.35,995,94,1,85,0.0,8,3824.0
2015-01-06 18:00:00,279.973,995,96,1,87,0.0,24,3132.0
2015-01-06 19:00:00,278.3905,996,95,1,78,0.0,44,2383.0
2015-01-06 20:00:00,276.808,996,94,1,70,0.0,64,1586.0
2015-01-06 21:00:00,276.808,1011,96,1,70,0.0,64,891.0
2015-01-06 22:00:00,278.16334375,997,95,1,254,0.0,82,696.0
2015-01-07 00:00:00,278.841,997,96,1,347,0.0,92,1280.0
2015-01-07 02:00:00,279.626,998,99,1,314,0.3,88,1231.0
2015-01-07 03:00:00,279.626,998,99,1,314,0.3,88,1223.0
2015-01-07 05:00:00,278.987,998,96,2,329,0.0,48,1142.0
2015-01-07 06:00:00,278.987,998,96,2,329,0.0,48,1043.0
2015-01-07 07:00:00,278.987,998,96,2,329,0.0,48,979.0
2015-01-07 09:00:00,278.77334375,1030,86,2,342,0.3,80,2121.0
2015-01-07 10:00:00,281.3868125,1011,83,1,296,0.3,27,2841.0
2015-01-07 11:00:00,281.8165,1015,79,1,302,0.3,50,3556.0
2015-01-07 12:00:00,284.118,1000,77,1,264,0.0,8,3756.0
2015-01-07 13:00:00,284.3325,1007,75,1,234,0.3,8,3639.0
2015-01-07 14:00:00,284.11334375,1030,72,1,250,0.3,32,4133.0
2015-01-07 16:00:00,281.38,1031,85,1,204,0.3,26,4647.0
2015-01-07 17:00:00,283.01,1030,80,1,133,0.3,8,4184.0
2015-01-07 19:00:00,280.3815,1031,87,1,138,0.0,26,2772.0
2015-01-07 20:00:00,278.85,1032,93,1,136,0.0,32,2013.0
2015-01-07 21:00:00,278.25,1032,94,1,136,0.0,32,1193.0
2015-01-07 23:00:00,277.45,1033,95,2,305,0.0,68,573.0
2015-01-08 03:00:00,277.25,1034,95,1,302,0.0,24,328.0
2015-01-08 06:00:00,276.05,1034,95,1,286,0.0,0,265.0
2015-01-08 07:00:00,275.55,1035,95,1,286,0.0,0,223.0
2015-01-08 08:00:00,275.15,1036,95,1,286,0.0,0,708.0
2015-01-08 09:00:00,278.35,1037,95,2,296,0.0,0,2225.0
2015-01-08 10:00:00,282.05,1037,82,2,296,0.0,0,3943.0
2015-01-08 11:00:00,284.25,1037,68,2,296,0.0,0,4514.0
2015-01-08 12:00:00,285.55,1037,65,1,158,0.0,0,4926.0
2015-01-08 14:00:00,287.75,1036,52,1,222,0.0,0,5092.0
2015-01-08 15:00:00,289.05,1037,46,3,145,0.0,0,5019.0
2015-01-08 16:00:00,286.675,1037,55,2,155,0.0,0,4803.0
2015-01-08 17:00:00,283.982,1037,69,1,213,0.0,0,4507.0
2015-01-08 18:00:00,281.76599999999996,1038,76,1,199,0.0,0,4010.0
2015-01-08 19:00:00,279.55,1038,84,1,186,0.0,0,3321.0
2015-01-08 20:00:00,278.85,1038,84,6,310,0.0,0,2089.0
2015-01-08 21:00:00,281.05,1039,72,3,359,0.0,0,957.0
2015-01-08 22:00:00,280.25,1040,79,6,223,0.0,0,721.0
2015-01-08 23:00:00,278.85,1040,80,1,27,0.0,0,691.0
2015-01-09 00:00:00,277.75,1040,82,1,294,0.0,0,39.0
2015-01-09 03:00:00,278.95,1041,70,1,310,0.0,0,37.0
2015-01-09 06:00:00,276.95,1041,77,1,311,0.0,0,45.0
2015-01-09 09:00:00,276.545,1042,77,1,305,0.0,0,1107.0
2015-01-09 11:00:00,282.295,1041,60,2,265,0.0,0,3193.0
2015-01-09 13:00:00,289.35,1040,41,4,242,0.0,0,4156.0
2015-01-09 14:00:00,290.95,1039,37,6,254,0.0,0,4285.0
2015-01-09 15:00:00,289.95599999999996,1039,43,4,247,0.0,0,4135.0
2015-01-09 17:00:00,286.1833125,1040,61,1,240,0.0,0,3513.0
2015-01-09 20:00:00,284.05,1040,59,1,253,0.0,0,1060.0
2015-01-09 23:00:00,275.7093125,1039,83,1,257,0.0,0,386.0
2015-01-10 00:00:00,275.14265625,1039,85,1,260,0.0,0,384.0
2015-01-10 01:00:00,280.5315,1038,63,1,253,0.0,0,167.0
2015-01-10 02:00:00,281.95,1038,57,1,254,0.0,0,102.0
2015-01-10 03:00:00,278.147,1037,72,1,262,0.0,0,103.0
2015-01-10 04:00:00,284.15,1036,45,8,294,0.0,0,102.0
2015-01-10 05:00:00,279.797,1035,64,3,271,0.0,0,102.0
2015-01-10 07:00:00,285.75,1034,37,4,287,0.0,0,103.0
2015-01-10 08:00:00,286.25,1034,34,3,303,0.0,0,233.0
2015-01-10 09:00:00,282.5835,1034,49,2,298,0.0,0,1209.0
2015-01-10 10:00:00,285.75,1034,43,1,298,0.0,0,2927.0
2015-01-10 11:00:00,284.8835,1034,47,5,277,0.0,0,4515.0
2015-01-10 12:00:00,290.85,1033,30,8,261,0.0,0,5044.0
2015-01-10 13:00:00,292.4,1031,28,12,251,0.0,0,5107.0
2015-01-10 14:00:00,293.95,1030,26,17,241,0.0,0,4900.0
2015-01-10 15:00:00,292.681,1030,38,9,244,0.0,0,4463.0
2015-01-10 16:00:00,294.85,1028,25,3,285,0.0,0,4215.0
2015-01-10 18:00:00,291.05,1028,36,6,309,0.0,0,2857.0
2015-01-10 19:00:00,290.9,1028,35,7,298,0.0,0,1303.0
2015-01-10 20:00:00,290.75,1028,34,8,287,0.0,0,633.0
2015-01-10 21:00:00,290.15,1027,32,5,306,0.0,0,510.0
2015-01-10 22:00:00,289.55,1027,31,3,326,0.0,0,497.0
2015-01-10 23:00:00,289.0,1027,31,8,311,0.0,0,466.0
2015-01-11 00:00:00,288.45,1026,32,12,297,0.0,0,26.0
2015-01-11 03:00:00,280.94599999999997,1026,59,11,242,0.0,0,25.0
2015-01-11 04:00:00,288.15,1025,24,4,255,0.0,0,25.0
2015-01-11 06:00:00,285.75,1025,28,11,288,0.0,0,23.0
2015-01-11 07:00:00,284.95,1026,31,9,294,0.0,0,35.0
2015-01-11 08:00:00,284.15,1026,34,8,301,0.0,0,394.0
2015-01-11 09:00:00,285.55,1028,38,2,288,0.0,0,1228.0
2015-01-11 10:00:00,286.65,1028,39,2,288,0.0,0,2045.0
2015-01-11 11:00:00,288.25,1028,37,4,252,0.0,0,2423.0
2015-01-11 12:00:00,289.35,1027,36,8,231,0.0,20,2437.0
2015-01-11 13:00:00,291.05,1026,33,8,220,0.0,0,2022.0
2015-01-11 14:00:00,293.05,1025,33,3,343,0.0,0,1630.0
2015-01-11 15:00:00,293.95,1026,32,3,6,0.0,0,1334.0
2015-01-11 16:00:00,293.25,1027,35,3,343,0.0,0,860.0
2015-01-11 17:00:00,290.35,1028,45,8,62,0.0,12,254.0
2015-01-11 18:00:00,285.741,1030,59,4,202,0.0,6,57.0
2015-01-11 19:00:00,286.08334375,1030,59,3,24,0.0,4,54.0
2015-01-11 20:00:00,283.95,1031,66,1,5,0.0,0,55.0
2015-01-11 21:00:00,281.55,1032,73,1,51,0.0,0,34.0
2015-01-11 22:00:00,280.55,1033,76,1,51,0.0,0,31.0
2015-01-11 23:00:00,279.95,1033,79,1,348,0.0,0,31.0
2015-01-12 00:00:00,279.25,1034,84,1,348,0.0,0,44.0
2015-01-12 02:00:00,278.95,1034,86,1,349,0.0,92,42.0
2015-01-12 03:00:00,279.45,1034,88,1,349,0.0,92,42.0
2015-01-12 04:00:00,279.75,1033,91,1,349,0.0,92,42.0
2015-01-12 05:00:00,279.35,1033,93,2,342,0.0,88,42.0
2015-01-12 06:00:00,279.25,1034,94,2,342,0.0,88,42.0
2015-01-12 07:00:00,278.25,1034,94,2,342,0.0,88,45.0
2015-01-12 08:00:00,281.95,1034,88,3,332,0.0,92,157.0
2015-01-12 09:00:00,283.35,1035,84,3,353,0.0,92,1104.0
2015-01-12 10:00:00,284.55,1035,82,1,45,0.0,92,2190.0
2015-01-12 11:00:00,286.15,1034,76,4,20,0.0,24,3012.0
2015-01-12 13:00:00,288.05,1032,65,4,121,0.0,24,3208.0
2015-01-12 14:00:00,288.65,1031,62,4,120,0.0,0,3027.0
2015-01-12 15:00:00,289.65,1030,60,4,197,0.0,0,2630.0
2015-01-12 16:00:00,287.75,1030,72,1,135,0.0,0,1615.0
2015-01-12 17:00:00,285.85,1030,80,3,98,0.0,12,422.0
2015-01-12 18:00:00,284.55,1031,85,1,147,0.0,12,86.0
2015-01-12 20:00:00,281.85,1031,91,1,148,0.0,48,56.0
2015-01-12 21:00:00,282.05,1030,92,1,148,0.0,48,44.0
2015-01-12 22:00:00,282.05,1030,90,1,148,0.0,48,42.0
2015-01-12 23:00:00,282.05,1030,88,1,148,0.0,48,42.0
2015-01-13 02:00:00,279.35,1028,79,1,240,0.0,68,32.0
2015-01-13 03:00:00,278.65,1028,81,1,240,0.0,68,32.0
2015-01-13 04:00:00,278.65,1027,79,1,240,0.0,68,32.0
2015-01-13 05:00:00,278.75,1026,77,1,255,0.0,92,32.0
2015-01-13 06:00:00,278.95,1026,76,1,255,0.0,92,32.0
2015-01-13 07:00:00,278.95,1026,75,1,255,0.0,92,37.0
2015-01-13 08:00:00,277.15,1027,82,2,260,0.0,32,56.0
2015-01-13 09:00:00,279.35,1027,76,2,260,0.0,32,516.0
2015-01-13 10:00:00,283.95,1027,62,6,236,0.0,32,1475.0
2015-01-13 11:00:00,287.55,1026,53,11,238,0.0,0,2284.0
2015-01-13 12:00:00,289.45,1025,48,6,287,0.0,0,2857.0
2015-01-13 13:00:00,290.95,1024,42,9,207,0.0,0,3217.0
2015-01-13 14:00:00,291.75,1023,36,25,251,0.0,0,3253.0
2015-01-13 15:00:00,292.35,1022,36,9,292,0.0,0,3084.0
2015-01-13 16:00:00,292.35,1022,36,4,292,0.0,0,2475.0
2015-01-13 17:00:00,290.35,1022,41,1,268,0.0,0,1187.0
2015-01-13 18:00:00,289.85,1023,40,1,295,0.0,0,303.0
2015-01-13 19:00:00,289.05,1023,40,6,259,0.0,0,98.0
2015-01-13 22:00:00,285.75,1024,56,3,283,0.0,0,44.0
2015-01-13 23:00:00,286.85,1024,50,8,262,0.0,0,35.0
2015-01-14 00:00:00,285.45,1024,53,4,328,0.0,0,28.0
2015-01-14 01:00:00,285.55,1024,52,8,311,0.0,0,28.0
2015-01-14 02:00:00,284.35,1024,56,11,317,0.0,0,27.0
2015-01-14 03:00:00,284.85,1024,56,3,309,0.0,0,27.0
2015-01-14 04:00:00,285.35,1024,55,6,20,0.0,0,27.0
2015-01-14 05:00:00,285.45,1024,55,4,326,0.0,24,27.0
2015-01-14 06:00:00,284.15,1024,59,1,288,0.0,24,27.0
2015-01-14 07:00:00,283.85,1024,61,11,255,0.0,24,32.0
2015-01-14 08:00:00,284.25,1025,58,4,285,0.0,0,39.0
2015-01-14 09:00:00,284.85,1025,57,4,232,0.0,0,411.0
2015-01-14 10:00:00,285.45,1026,58,11,252,0.0,0,1258.0
2015-01-14 11:00:00,286.95,1026,56,12,245,0.0,0,1960.0
2015-01-14 12:00:00,289.05,1025,47,11,230,0.0,0,2480.0
2015-01-14 13:00:00,290.75,1024,38,12,253,0.0,0,2688.0
2015-01-14 14:00:00,291.95,1023,37,1,257,0.0,0,2683.0
2015-01-14 15:00:00,291.35,1023,41,4,236,0.0,0,2420.0
2015-01-14 16:00:00,291.65,1023,40,1,335,0.0,0,2003.0
2015-01-14 17:00:00,290.45,1023,39,1,213,0.0,0,905.0
2015-01-14 18:00:00,288.25,1023,45,2,246,0.0,0,213.0
2015-01-14 19:00:00,288.35,1024,41,1,299,0.0,0,112.0
2015-01-14 20:00:00,284.15,1024,74,1,344,0.0,0,79.0
2015-01-14 21:00:00,281.65,1024,75,0,257,0.0,0,32.0
2015-01-14 22:00:00,280.55,1024,84,0,257,0.0,0,31.0
2015-01-14 23:00:00,279.75,1024,81,1,302,0.0,0,31.0
2015-01-15 00:00:00,279.05,1024,78,1,302,0.0,0,31.0
2015-01-15 01:00:00,279.55,1023,74,1,302,0.0,0,31.0
2015-01-15 02:00:00,279.35,1022,74,1,275,0.0,0,31.0
2015-01-15 03:00:00,280.95,1022,68,1,275,0.0,0,31.0
2015-01-15 04:00:00,279.85,1021,71,1,275,0.0,0,31.0
2015-01-15 05:00:00,280.45,1020,72,1,256,0.0,0,31.0
2015-01-15 06:00:00,279.85,1020,73,1,256,0.0,0,31.0
2015-01-15 07:00:00,280.25,1020,73,1,256,0.0,0,33.0
2015-01-15 08:00:00,281.95,1020,65,1,255,0.0,0,50.0
2015-01-15 10:00:00,287.05,1020,50,3,288,0.0,0,1336.0
2015-01-15 12:00:00,290.25,1018,43,6,284,0.0,0,2287.0
2015-01-15 14:00:00,291.05,1016,36,6,316,0.0,0,2062.0
2015-01-15 15:00:00,291.55,1015,37,20,252,0.0,0,1593.0
2015-01-15 16:00:00,291.95,1014,38,3,269,0.0,0,939.0
2015-01-15 17:00:00,290.75,1014,41,9,314,0.0,0,287.0
2015-01-15 18:00:00,289.282,1014,46,7,283,0.0,0,67.0
2015-01-15 19:00:00,288.8540000000001,1013,48,7,288,0.0,27,62.0
2015-01-15 20:00:00,287.2126875,1013,54,5,251,0.0,22,61.0
2015-01-15 21:00:00,286.6113125,1013,57,4,250,0.0,45,59.0
2015-01-15 22:00:00,286.2915,1012,56,5,252,0.0,21,59.0
2015-01-15 23:00:00,285.59634375,1012,60,4,250,0.0,60,59.0
2015-01-16 00:00:00,285.1826875,1012,61,5,251,0.0,52,59.0
2015-01-16 01:00:00,286.75,1011,55,3,233,0.0,44,59.0
2015-01-16 02:00:00,287.05,1011,53,4,271,0.0,36,59.0
2015-01-16 03:00:00,286.65,1010,54,9,231,0.0,36,59.0
2015-01-16 04:00:00,285.95,1009,58,6,273,0.0,36,59.0
2015-01-16 06:00:00,284.55,1009,64,6,253,0.0,76,59.0
2015-01-16 07:00:00,285.45,1008,63,3,237,0.0,76,59.0
2015-01-16 08:00:00,285.35,1009,68,4,283,0.0,56,40.0
2015-01-16 09:00:00,285.25,1009,65,9,321,0.0,56,352.0
2015-01-16 10:00:00,284.75,1011,62,3,307,0.0,56,1229.0
2015-01-16 13:00:00,284.95,1012,49,30,255,0.0,20,2466.0
2015-01-16 14:00:00,285.05,1012,51,4,309,0.0,0,2388.0
2015-01-16 15:00:00,285.85,1012,43,11,218,0.0,0,2126.0
2015-01-16 16:00:00,286.05,1012,37,6,264,0.0,0,1652.0
2015-01-16 17:00:00,284.421,1013,41,9,265,0.0,0,773.0
2015-01-16 18:00:00,283.55,1015,42,11,245,0.0,0,222.0
2015-01-16 19:00:00,282.85,1016,46,4,240,0.0,0,99.0
2015-01-16 20:00:00,282.35,1017,48,3,314,0.0,0,88.0
2015-01-16 21:00:00,281.95,1017,50,11,270,0.0,0,75.0
2015-01-16 22:00:00,281.45,1018,54,6,229,0.0,0,75.0
2015-01-16 23:00:00,280.65,1018,58,12,264,0.0,0,75.0
2015-01-17 00:00:00,280.55,1019,62,1,223,0.0,0,75.0
2015-01-17 01:00:00,280.05,1019,64,4,6,0.0,0,74.0
2015-01-17 02:00:00,279.45,1020,66,4,288,0.0,0,57.0
2015-01-17 03:00:00,279.05,1020,69,6,278,0.0,0,38.0
2015-01-17 04:00:00,279.25,1020,65,3,302,0.0,0,38.0
2015-01-17 05:00:00,278.95,1020,62,3,302,0.0,0,38.0
2015-01-17 06:00:00,278.35,1020,64,12,246,0.0,0,37.0
2015-01-17 08:00:00,278.25,1021,60,8,277,0.0,0,62.0
2015-01-17 10:00:00,281.85,1022,49,4,263,0.0,0,1914.0
2015-01-17 11:00:00,283.25,1022,45,3,311,0.0,0,2804.0
2015-01-17 13:00:00,284.85,1021,38,6,229,0.0,0,3584.0
2015-01-17 14:00:00,286.25,1020,36,2,294,0.0,0,3496.0
2015-01-17 15:00:00,286.75,1020,33,1,334,0.0,0,3203.0
2015-01-17 16:00:00,286.45,1020,34,3,75,0.0,0,2515.0
2015-01-17 17:00:00,285.65,1020,36,1,258,0.0,0,1121.0
2015-01-17 18:00:00,279.95,1020,56,1,258,0.0,0,233.0
2015-01-17 19:00:00,278.35,1020,61,1,258,0.0,0,89.0
2015-01-17 20:00:00,280.95,1021,44,3,245,0.0,0,79.0
2015-01-17 21:00:00,280.05,1021,45,3,280,0.0,0,71.0
2015-01-17 22:00:00,280.35,1021,43,3,286,0.0,0,70.0
2015-01-17 23:00:00,279.95,1021,45,4,296,0.0,0,70.0
2015-01-18 00:00:00,279.75,1021,45,9,313,0.0,0,70.0
2015-01-18 01:00:00,279.35,1021,47,3,302,0.0,0,61.0
2015-01-18 02:00:00,278.95,1020,49,6,338,0.0,20,54.0
2015-01-18 04:00:00,277.75,1019,53,4,298,0.0,20,54.0
2015-01-18 06:00:00,276.85,1018,61,3,220,0.0,20,54.0
2015-01-18 07:00:00,276.85,1018,60,4,257,0.0,20,55.0
2015-01-18 08:00:00,276.55,1018,63,1,261,0.0,64,74.0
2015-01-18 09:00:00,276.85,1018,66,1,205,0.0,64,360.0
2015-01-18 10:00:00,278.75,1018,59,1,261,0.0,64,717.0
2015-01-18 12:00:00,283.05,1016,46,1,243,0.0,92,827.0
2015-01-18 13:00:00,283.75,1015,46,9,210,0.0,92,824.0
2015-01-18 14:00:00,283.95,1013,49,3,76,0.0,68,669.0
2015-01-18 15:00:00,284.25,1012,48,3,154,0.0,68,481.0
2015-01-18 17:00:00,282.75,1011,52,6,11,0.0,92,103.0
2015-01-18 18:00:00,281.85,1010,56,1,207,0.0,92,69.0
2015-01-18 19:00:00,281.65,1011,59,4,239,0.0,92,69.0
2015-01-18 20:00:00,279.45,1010,81,6,300,0.3,92,67.0
2015-01-18 21:00:00,278.95,1010,87,1,356,0.3,92,65.0
2015-01-18 22:00:00,278.65,1009,90,1,307,0.3,92,65.0
2015-01-18 23:00:00,278.55,1009,91,1,251,0.3,92,65.0
2015-01-19 00:00:00,278.35,1007,93,1,265,0.3,92,65.0
2015-01-19 01:00:00,278.25,1007,94,1,265,0.3,92,65.0
2015-01-19 02:00:00,278.25,1006,94,1,335,0.3,92,65.0
2015-01-19 03:00:00,278.45,1006,91,1,231,0.3,92,65.0
2015-01-19 04:00:00,278.35,1005,93,1,335,0.3,92,65.0
2015-01-19 05:00:00,278.25,1005,95,1,336,0.3,92,66.0
2015-01-19 06:00:00,278.15,1006,94,4,9,0.3,92,74.0
2015-01-19 07:00:00,278.25,1006,94,3,9,0.3,92,66.0
2015-01-19 08:00:00,278.35,1007,93,3,19,0.3,92,68.0
2015-01-19 09:00:00,278.55,1007,93,2,317,0.3,92,317.0
2015-01-19 10:00:00,278.95,1008,91,2,317,0.3,92,962.0
2015-01-19 12:00:00,280.25,1008,87,9,294,0.0,92,2127.0
2015-01-19 13:00:00,280.55,1008,86,1,347,0.0,92,2268.0
2015-01-19 14:00:00,280.85,1008,83,4,6,0.0,92,2356.0
2015-01-19 15:00:00,280.55,1008,87,3,263,0.0,92,2288.0
2015-01-19 16:00:00,280.57099999999997,1008,79,3,286,0.3,91,2003.0
2015-01-19 18:00:00,281.191,1008,55,4,240,0.3,89,414.0
2015-01-19 21:00:00,278.5113125,1010,67,2,263,0.0,42,40.0
2015-01-19 22:00:00,277.45,1011,73,1,218,0.0,20,38.0
2015-01-20 00:00:00,274.95,1011,80,3,321,0.0,32,38.0
2015-01-20 01:00:00,276.45,1011,69,6,258,0.0,32,38.0
2015-01-20 02:00:00,276.25,1011,67,4,311,0.0,44,38.0
